height,address,token,amt
7009137,sif182ttr6agx8xtmhgk8mjczzk03j4qd84g54ugcn,LUNA,6372.90130798211
7009137,sif1849wuenfy523gmx0tlf9krju4rmra8ecu727nz,LUNA,10900.5025615257
7009137,sif184fgl8jqlm4kc63stvax3jw4jw6y9ejsphxulj,LUNA,35289.008501929
7009137,sif184flzy33mgp8e5yqmu7r4rlu0eddsl2stzrt2z,LUNA,7199.0300813952
7009137,sif1850jsqvx54zl0urkav9tvee20j8r5fqj8405na,LUNA,2317.50418149043
7009137,sif186vcaenck67ulrezmp4q49eljs6ygykmtz39yq,LUNA,4379388.32054126
7009137,sif187w9vdtxc6lsr6ju7vpqgwefzz24ru62ef8pxh,LUNA,4056.89454385805
7009137,sif1887ye8m4u60rm8fct7vm8a305sahl3gjrrle43,LUNA,116.228227717425
7009137,sif188zumy54u8fpwqlk3yd8ektv95jgy99ermcnhx,LUNA,33288.1200778098
7009137,sif189z4wkct0a6h565xxszjhprycj86hg6emjm7l3,LUNA,137096.222074846
7009137,sif18a6aqwqmm2ltfjkh4w8ya0z5yx5grra3xxzazy,LUNA,1791.78318413914
7009137,sif18cc7pcnxqxnsamu9j69lnvzdtc4hqdf932lh5t,LUNA,278.986883094865
7009137,sif18ezt69zquk4c3jsmr6nm0fygqd9ruq0e3wu7hu,LUNA,76114.4153493182
7009137,sif18fk8pzdg36gwnkheuwaekwag0p69ed8cfdc42e,LUNA,2534.23914915075
7009137,sif18fzene4sxx7t4852lhwyhwhan9h4yjrse8ckqv,LUNA,63.6991073684949
7009137,sif18fzene4sxx7t4852lhwyhwhan9h4yjrse8ckqv,UST,1.22524624681443
7009137,sif18gwsk42szespz5uguj28fnvr7p95qptd3dagf4,LUNA,1822.23187485701
7009137,sif18hzjh8n5vvezlqcleg8gz847hz2n6htxpnadv0,LUNA,177168.768985517
7009137,sif18jkq8aws4e53qanhyrxjstdzmp7hee6j7qpu3y,LUNA,293349.130587723
7009137,sif18jlkmt8dyl5c43ljdvjnv29urrn2x4rktkyvm6,UST,6.75410283587281
7009137,sif18kseu0lmxgx2e8q6zugvl5ytgp8pq2gwrq0f7f,LUNA,11209.3155951727
7009137,sif18l27utasql54txjrqntzh6y323v7pqzmpe54xr,LUNA,7107.7800019862
7009137,sif18nd0zxtt22c83sla2ydc2duw7vu09wtzffyr7u,UST,1129.36891337339
7009137,sif18tzwgdcfa5zhzmzarn8q8meu5582ex5mzghv7l,LUNA,1185.72753322972
7009137,sif18unq7teevpajctukhjnvhjatvmelp5ctm0n8hk,LUNA,3131358.00617116
7009137,sif18vwn2qw03wduk3zjzdsfjydrppepczanc3u2za,LUNA,10038.0043354646
7009137,sif18w542ude3pg9qttmf2w6s53x8nxgvjddrhk2zu,LUNA,229858.992976143
7009137,sif18x38pk6esynn6flrw9mfdpngmtusaaspp34a3u,LUNA,41564.9668394587
7009137,sif18xxvy9mzvhyzkftj7w9ldqy7t4nwx8durrkmkz,LUNA,1105278.14360013
7009137,sif18zxppu2w6k3udacrfnvngad48tjl6gzwftskmf,LUNA,182407.256403079
7009137,sif193mmplhz4y2qfj5kdh7clhx4xck83qvmgyrcrz,LUNA,1996.56696376129
